Timestamp,Source IP Address,Destination IP Address,Attack Type,Severity Level
2026-09-20T14:16:34Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T14:16:36Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T14:16:38Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T14:16:40Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T14:16:42Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T14:16:44Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T14:16:46Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T14:16:48Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T14:16:50Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T14:16:52Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T14:16:54Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T14:16:56Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T14:16:58Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T14:17:00Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T14:17:02Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T14:17:04Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T14:17:06Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T14:17:08Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T14:17:10Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T14:17:12Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T14:17:14Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T14:17:16Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T14:17:18Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T14:17:20Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T14:17:22Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T14:17:24Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T14:17:26Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:17:28Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T14:17:30Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T14:17:32Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T14:17:34Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T14:17:36Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T14:17:38Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T14:17:40Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T14:17:42Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T14:17:44Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T14:17:46Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T14:17:48Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T14:17:50Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T14:17:52Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T14:17:54Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:17:56Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T14:17:58Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T14:18:00Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T14:18:02Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T14:18:04Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T14:18:06Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T14:18:08Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:18:10Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T14:18:12Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:18:14Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T14:18:16Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T14:18:18Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T14:18:20Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T14:18:22Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T14:18:24Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T14:18:26Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T14:18:28Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T14:18:30Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T14:18:32Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T14:18:34Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T14:18:36Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T14:18:38Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T14:18:40Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T14:18:42Z,45.33.22.11,10.0.0.55-AUTH,Brute Force SSH,HIGH
2026-09-20T14:18:44Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T14:18:46Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T14:18:48Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:18:50Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T14:18:52Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T14:18:54Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T14:18:56Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T14:18:58Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T14:19:00Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T14:19:02Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T14:19:04Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T14:19:06Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T14:19:08Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T14:19:10Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T14:19:12Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:19:14Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T14:19:16Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T14:19:18Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T14:19:20Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T14:19:22Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T14:19:24Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T14:19:26Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T14:19:28Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T14:19:30Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T14:19:32Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T14:19:34Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T14:19:36Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T14:19:38Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T14:19:40Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T14:19:42Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T14:19:44Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T14:19:46Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T14:19:48Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T14:19:50Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T14:19:52Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T14:19:54Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T14:19:56Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T14:19:58Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T14:20:00Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T14:20:02Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T14:20:04Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T14:20:06Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T14:20:08Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T14:20:10Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T14:20:12Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T14:20:14Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T14:20:16Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T14:20:18Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T14:20:20Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:20:22Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T14:20:24Z,45.33.22.11,10.0.0.55-AUTH,Brute Force SSH,HIGH
2026-09-20T14:20:26Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T14:20:28Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T14:20:30Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T14:20:32Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T14:20:34Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T14:20:36Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T14:20:38Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T14:20:40Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T14:20:42Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T14:20:44Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T14:20:46Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T14:20:48Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T14:20:50Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T14:20:52Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T14:20:54Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T14:20:56Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T14:20:58Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T14:21:00Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T14:21:02Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T14:21:04Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T14:21:06Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T14:21:08Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T14:21:10Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T14:21:12Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:21:14Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T14:21:16Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T14:21:18Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T14:21:20Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T14:21:22Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T14:21:24Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T14:21:26Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T14:21:28Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T14:21:30Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T14:21:32Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T14:21:34Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T14:21:36Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T14:21:38Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T14:21:40Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T14:21:42Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T14:21:44Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T14:21:46Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T14:21:48Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T14:21:50Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T14:21:52Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T14:21:54Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T14:21:56Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T14:21:58Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T14:22:00Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T14:22:02Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T14:22:04Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T14:22:06Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T14:22:08Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T14:22:10Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T14:22:12Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T14:22:14Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T14:22:16Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:22:18Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T14:22:20Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:22:22Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T14:22:24Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T14:22:26Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T14:22:28Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T14:22:30Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T14:22:32Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T14:22:34Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T14:22:36Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T14:22:38Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T14:22:40Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T14:22:42Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T14:22:44Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T14:22:46Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T14:22:48Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T14:22:50Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T14:22:52Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T14:22:54Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:22:56Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T14:22:58Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T14:23:00Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T14:23:02Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T14:23:04Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T14:23:06Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T14:23:08Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T14:23:10Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T14:23:12Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T14:23:14Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T14:23:16Z,172.16.0.1,10.0.0.101,Malware Beacon,MEDIUM
2026-09-20T14:23:18Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T14:23:20Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T14:23:22Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T14:23:24Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T14:23:26Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T14:23:28Z,172.16.0.8,10.0.0.108,Malware Beacon,MEDIUM
2026-09-20T14:23:30Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T14:23:32Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T14:23:34Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T14:23:36Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T14:23:38Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T14:23:40Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T14:23:42Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
2026-09-20T14:23:44Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T14:23:46Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T14:23:48Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T14:23:50Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T14:23:52Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T14:23:54Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T14:23:56Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T14:23:58Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T14:24:00Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T14:24:02Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T14:24:04Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T14:24:06Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T14:24:08Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:24:10Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T14:24:12Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T14:24:14Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T14:24:16Z,172.16.0.29,10.0.0.129,Malware Beacon,MEDIUM
2026-09-20T14:24:18Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:24:20Z,172.16.0.9,10.0.0.109,Malware Beacon,MEDIUM
2026-09-20T14:24:22Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T14:24:24Z,114.5.6.7,10.0.0.12-CORE-DB,Ransomware Payload,CRITICAL
2026-09-20T14:24:26Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T14:24:28Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T14:24:30Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T14:24:32Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T14:24:34Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T14:24:36Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T14:24:38Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T14:24:40Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T14:24:42Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T14:24:44Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T14:24:46Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T14:24:48Z,192.168.1.50,192.168.1.53,Port Scan,LOW
2026-09-20T14:24:50Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:24:52Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T14:24:54Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T14:24:56Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T14:24:58Z,172.16.0.23,10.0.0.123,Malware Beacon,MEDIUM
2026-09-20T14:25:00Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T14:25:02Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T14:25:04Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:25:06Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T14:25:08Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T14:25:10Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T14:25:12Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T14:25:14Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T14:25:16Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T14:25:18Z,172.16.0.13,10.0.0.113,Malware Beacon,MEDIUM
2026-09-20T14:25:20Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T14:25:22Z,192.168.1.105,10.0.0.5-SWIFT,SQL Injection,CRITICAL
2026-09-20T14:25:24Z,172.16.0.2,10.0.0.102,Malware Beacon,MEDIUM
2026-09-20T14:25:26Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T14:25:28Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T14:25:30Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T14:25:32Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T14:25:34Z,172.16.0.0,10.0.0.100,Malware Beacon,MEDIUM
2026-09-20T14:25:36Z,172.16.0.21,10.0.0.121,Malware Beacon,MEDIUM
2026-09-20T14:25:38Z,172.16.0.19,10.0.0.119,Malware Beacon,MEDIUM
2026-09-20T14:25:40Z,172.16.0.28,10.0.0.128,Malware Beacon,MEDIUM
2026-09-20T14:25:42Z,172.16.0.18,10.0.0.118,Malware Beacon,MEDIUM
2026-09-20T14:25:44Z,172.16.0.7,10.0.0.107,Malware Beacon,MEDIUM
2026-09-20T14:25:46Z,172.16.0.12,10.0.0.112,Malware Beacon,MEDIUM
2026-09-20T14:25:48Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T14:25:50Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:25:52Z,172.16.0.24,10.0.0.124,Malware Beacon,MEDIUM
2026-09-20T14:25:54Z,172.16.0.6,10.0.0.106,Malware Beacon,MEDIUM
2026-09-20T14:25:56Z,172.16.0.26,10.0.0.126,Malware Beacon,MEDIUM
2026-09-20T14:25:58Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T14:26:00Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T14:26:02Z,10.0.0.2,8.8.8.8,Outbound DNS Exfiltration,CRITICAL
2026-09-20T14:26:04Z,172.16.0.25,10.0.0.125,Malware Beacon,MEDIUM
2026-09-20T14:26:06Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T14:26:08Z,192.168.1.50,192.168.1.52,Port Scan,LOW
2026-09-20T14:26:10Z,172.16.0.10,10.0.0.110,Malware Beacon,MEDIUM
2026-09-20T14:26:12Z,172.16.0.22,10.0.0.122,Malware Beacon,MEDIUM
2026-09-20T14:26:14Z,172.16.0.14,10.0.0.114,Malware Beacon,MEDIUM
2026-09-20T14:26:16Z,172.16.0.17,10.0.0.117,Malware Beacon,MEDIUM
2026-09-20T14:26:18Z,172.16.0.15,10.0.0.115,Malware Beacon,MEDIUM
2026-09-20T14:26:20Z,172.16.0.20,10.0.0.120,Malware Beacon,MEDIUM
2026-09-20T14:26:22Z,172.16.0.27,10.0.0.127,Malware Beacon,MEDIUM
2026-09-20T14:26:24Z,172.16.0.5,10.0.0.105,Malware Beacon,MEDIUM
2026-09-20T14:26:26Z,8.8.8.8,192.168.1.1,DDoS UDP Flood,HIGH
2026-09-20T14:26:28Z,172.16.0.4,10.0.0.104,Malware Beacon,MEDIUM
2026-09-20T14:26:30Z,172.16.0.3,10.0.0.103,Malware Beacon,MEDIUM
2026-09-20T14:26:32Z,172.16.0.16,10.0.0.116,Malware Beacon,MEDIUM
2026-09-20T14:26:34Z,192.168.1.50,192.168.1.51,Port Scan,LOW
2026-09-20T14:26:36Z,172.16.0.11,10.0.0.111,Malware Beacon,MEDIUM
