date,time,devname,devid,level,srcip,srcport,srcintf,dstip,dstport,dstintf,proto,service,action,policyid,sentbyte,rcvdbyte,sentpkt,appcat,crscore,crlevel,utmaction,srccountry,attack,disposition
2023-04-03,22:27:02,NTN-FW-B-01,FG100F19947,notice,2.115.146.243,0,wan1,10.20.0.35,0,app,1,PING,accept,12,1080,492,1,Network.Service,1,notice,allow,India,DDoS,Ignored
2023-04-03,23:00:46,NTN-FW-A-01,FG100F63397,notice,116.210.189.21,36171,wan1,10.10.0.112,990,dmz,17,FTPS,accept,18,270,871,1,Network.Service,73,notice,allow,India,Intrusion,Logged
2023-04-03,23:01:05,NTN-FW-C-01,FG100F22186,notice,204.108.142.20,12708,wan1,10.30.0.29,80,core,17,HTTP,deny,21,541,0,1,unscanned,12,notice,block,India,Intrusion,Blocked
2023-04-03,23:46:46,NTN-FW-C-01,FG100F22186,warning,77.190.99.115,0,wan1,10.30.0.91,0,core,1,PING,accept,12,1321,546,2,Network.Service,85,warning,allow,India,Intrusion,Logged
2023-04-04,02:07:06,NTN-FW-A-01,FG100F63397,warning,95.24.66.54,0,wan1,10.10.0.96,0,dmz,1,PING,deny,18,831,0,1,unscanned,12,warning,block,India,DDoS,Blocked
2023-04-04,03:28:51,NTN-FW-B-01,FG100F19947,warning,146.224.199.211,63876,wan1,10.20.0.102,53,app,17,DNS,accept,12,918,798,1,Network.Service,55,warning,allow,India,Intrusion,Ignored
2023-04-04,08:11:39,NTN-FW-C-01,FG100F22186,warning,204.164.42.150,51709,wan1,10.30.0.66,2121,core,6,FTP,accept,21,1101,2581,1,Network.Service,50,warning,allow,India,Intrusion,Ignored
2023-04-04,12:45:19,NTN-FW-C-01,FG100F22186,notice,80.250.67.177,58684,wan1,10.30.0.105,443,core,6,HTTPS,accept,12,604,176,1,Network.Service,70,notice,allow,India,Malware,Ignored
2023-04-04,15:16:32,NTN-FW-B-01,FG100F19947,warning,3.29.218.188,40174,wan1,10.20.0.73,80,app,6,HTTP,accept,7,1222,1134,2,Network.Service,43,warning,allow,India,Malware,Logged
2023-04-04,22:36:01,NTN-FW-A-01,FG100F63397,alert,179.191.218.190,0,wan1,10.10.0.124,0,dmz,1,PING,accept,21,742,1559,1,Network.Service,30,alert,allow,India,Intrusion,Ignored
2023-04-05,06:30:03,NTN-FW-A-01,FG100F63397,notice,30.84.70.21,23112,wan1,10.10.0.104,21,dmz,17,FTP,accept,18,241,61,1,Network.Service,17,notice,allow,India,Intrusion,Logged
2023-04-05,07:16:45,NTN-FW-A-01,FG100F63397,warning,32.124.79.204,0,wan1,10.10.0.92,0,dmz,1,PING,accept,7,1368,1426,2,Network.Service,11,warning,allow,India,DDoS,Logged
2023-04-05,08:57:52,NTN-FW-A-01,FG100F63397,alert,136.105.93.3,0,wan1,10.10.0.133,0,dmz,1,PING,accept,7,459,3792,1,Network.Service,85,alert,allow,India,DDoS,Logged
2023-04-05,10:15:31,NTN-FW-B-01,FG100F19947,notice,20.125.243.198,0,wan1,10.20.0.78,0,app,1,PING,accept,12,356,2176,1,Network.Service,51,notice,allow,India,Intrusion,Logged
2023-04-05,15:42:27,NTN-FW-A-01,FG100F63397,warning,15.55.51.38,0,wan1,10.10.0.86,0,dmz,1,PING,accept,21,1178,361,1,Network.Service,78,warning,allow,India,Malware,Logged
2023-04-05,16:32:00,NTN-FW-A-01,FG100F63397,notice,13.160.167.151,18068,wan1,10.10.0.104,2121,dmz,17,FTP,accept,21,539,1917,1,Network.Service,55,notice,allow,India,DDoS,Logged
2023-04-05,17:41:38,NTN-FW-C-01,FG100F22186,warning,201.71.40.205,41998,wan1,10.30.0.102,80,core,17,HTTP,accept,12,1120,3268,1,Network.Service,52,warning,allow,India,Malware,Ignored
2023-04-05,19:34:03,NTN-FW-C-01,FG100F22186,alert,110.187.106.12,65039,wan1,10.30.0.57,8080,core,6,HTTP-ALT,accept,3,162,1098,1,Network.Service,4,alert,allow,India,Intrusion,Ignored
2023-04-05,20:33:16,NTN-FW-C-01,FG100F22186,alert,92.252.65.90,0,wan1,10.30.0.55,0,core,1,PING,deny,3,876,0,1,unscanned,18,alert,block,India,Intrusion,Blocked
2023-04-05,20:53:17,NTN-FW-C-01,FG100F22186,notice,116.66.44.213,5399,wan1,10.30.0.87,443,core,17,HTTPS,deny,7,652,0,1,unscanned,10,notice,block,India,DDoS,Blocked
2023-04-05,22:27:14,NTN-FW-C-01,FG100F22186,notice,16.1.0.39,0,wan1,10.30.0.14,0,core,1,PING,deny,18,418,0,1,unscanned,4,notice,block,India,Intrusion,Blocked
2023-04-05,22:44:21,NTN-FW-A-01,FG100F63397,alert,188.197.101.247,0,wan1,10.10.0.24,0,dmz,1,PING,deny,18,335,0,1,unscanned,22,alert,block,India,Intrusion,Blocked
2023-04-06,02:30:04,NTN-FW-C-01,FG100F22186,warning,97.53.110.133,52546,wan1,10.30.0.92,53,core,6,DNS,accept,7,150,22,1,Network.Service,99,warning,allow,India,Malware,Logged
2023-04-06,05:30:14,NTN-FW-B-01,FG100F19947,alert,1.207.243.192,33917,wan1,10.20.0.65,443,app,6,HTTPS,accept,18,348,3367,1,Network.Service,31,alert,allow,India,Intrusion,Logged
2023-04-06,11:02:10,NTN-FW-A-01,FG100F63397,alert,168.26.179.24,64819,wan1,10.10.0.12,8080,dmz,6,HTTP-ALT,accept,21,122,3741,1,Network.Service,31,alert,allow,India,Intrusion,Logged
2023-04-06,11:04:26,NTN-FW-C-01,FG100F22186,notice,74.198.186.38,0,wan1,10.30.0.61,0,core,1,PING,accept,12,846,3991,1,Network.Service,11,notice,allow,India,DDoS,Ignored
2023-04-06,15:14:14,NTN-FW-B-01,FG100F19947,warning,217.53.239.113,0,wan1,10.20.0.93,0,app,1,PING,accept,21,1014,3613,1,Network.Service,24,warning,allow,India,Malware,Logged
2023-04-06,20:51:31,NTN-FW-C-01,FG100F22186,warning,8.52.136.30,0,wan1,10.30.0.92,0,core,1,PING,accept,7,314,1642,1,Network.Service,59,warning,allow,India,DDoS,Logged
2023-04-06,23:33:31,NTN-FW-B-01,FG100F19947,warning,94.25.185.40,37939,wan1,10.20.0.7,8080,app,6,HTTP-ALT,accept,18,159,3137,1,Network.Service,0,warning,allow,India,Intrusion,Logged
2023-04-07,01:44:57,NTN-FW-B-01,FG100F19947,notice,185.252.170.114,0,wan1,10.20.0.45,0,app,1,PING,deny,21,1003,0,1,unscanned,97,notice,block,India,Intrusion,Blocked
2023-04-07,04:16:54,NTN-FW-B-01,FG100F19947,alert,142.245.152.233,51453,wan1,10.20.0.87,2121,app,17,FTP,accept,12,704,2978,1,Network.Service,81,alert,allow,India,DDoS,Logged
2023-04-07,08:25:37,NTN-FW-B-01,FG100F19947,alert,135.242.114.33,0,wan1,10.20.0.69,0,app,1,PING,deny,18,1278,0,2,unscanned,18,alert,block,India,DDoS,Blocked
2023-04-07,09:17:54,NTN-FW-C-01,FG100F22186,notice,70.179.198.242,44653,wan1,10.30.0.95,21,core,17,FTP,accept,18,203,825,1,Network.Service,35,notice,allow,India,Intrusion,Ignored
2023-04-07,10:00:20,NTN-FW-A-01,FG100F63397,alert,191.208.237.123,58245,wan1,10.10.0.24,8443,dmz,6,HTTPS-ALT,accept,18,804,3543,1,Network.Service,10,alert,allow,India,Malware,Ignored
2023-04-07,11:21:59,NTN-FW-B-01,FG100F19947,notice,174.144.113.239,0,wan1,10.20.0.50,0,app,1,PING,accept,18,1343,3881,2,Network.Service,92,notice,allow,India,DDoS,Ignored
2023-04-07,14:30:52,NTN-FW-A-01,FG100F63397,warning,27.61.183.153,43446,wan1,10.10.0.124,21,dmz,17,FTP,deny,18,1209,0,2,unscanned,28,warning,block,India,Malware,Blocked
2023-04-07,16:48:55,NTN-FW-B-01,FG100F19947,warning,105.212.31.0,28633,wan1,10.20.0.95,53,app,6,DNS,accept,7,183,3337,1,Network.Service,1,warning,allow,India,DDoS,Logged
2023-04-07,20:59:12,NTN-FW-A-01,FG100F63397,alert,171.124.190.62,59338,wan1,10.10.0.98,21,dmz,17,FTP,accept,21,586,1286,1,Network.Service,96,alert,allow,India,Malware,Logged
2023-04-07,21:47:14,NTN-FW-A-01,FG100F63397,alert,68.132.160.202,14374,wan1,10.10.0.79,8080,dmz,6,HTTP-ALT,accept,21,366,3719,1,Network.Service,64,alert,allow,India,Intrusion,Ignored
2023-04-07,22:18:21,NTN-FW-C-01,FG100F22186,alert,171.184.143.77,31881,wan1,10.30.0.95,80,core,17,HTTP,deny,21,1215,0,2,unscanned,22,alert,block,India,DDoS,Blocked
2023-04-07,23:14:55,NTN-FW-B-01,FG100F19947,alert,213.56.155.49,0,wan1,10.20.0.79,0,app,1,PING,deny,7,1066,0,1,unscanned,95,alert,block,India,Intrusion,Blocked
2023-04-07,23:29:56,NTN-FW-B-01,FG100F19947,alert,51.90.203.127,48680,wan1,10.20.0.54,53,app,6,DNS,accept,7,1022,3741,1,Network.Service,80,alert,allow,India,Malware,Logged
2023-04-08,02:01:48,NTN-FW-B-01,FG100F19947,alert,89.120.75.146,51014,wan1,10.20.0.84,53,app,17,DNS,accept,7,1068,125,1,Network.Service,56,alert,allow,India,DDoS,Ignored
2023-04-08,03:54:16,NTN-FW-B-01,FG100F19947,warning,101.145.188.21,22501,wan1,10.20.0.125,53,app,17,DNS,deny,21,1149,0,1,unscanned,36,warning,block,India,Intrusion,Blocked
2023-04-08,05:54:27,NTN-FW-B-01,FG100F19947,alert,206.31.247.223,24132,wan1,10.20.0.124,8080,app,6,HTTP-ALT,accept,21,1133,202,1,Network.Service,2,alert,allow,India,Intrusion,Ignored
2023-04-08,08:24:45,NTN-FW-C-01,FG100F22186,notice,134.159.28.158,23508,wan1,10.30.0.37,990,core,17,FTPS,accept,3,115,3323,1,Network.Service,11,notice,allow,India,Intrusion,Ignored
2023-04-08,09:17:07,NTN-FW-A-01,FG100F63397,notice,128.46.144.13,0,wan1,10.10.0.112,0,dmz,1,PING,deny,7,1296,0,2,unscanned,75,notice,block,India,Intrusion,Blocked
2023-04-08,09:42:53,NTN-FW-B-01,FG100F19947,notice,131.232.96.121,61320,wan1,10.20.0.9,2121,app,17,FTP,accept,7,760,350,1,Network.Service,32,notice,allow,India,Malware,Logged
2023-04-08,11:46:51,NTN-FW-A-01,FG100F63397,notice,187.243.50.39,12535,wan1,10.10.0.48,53,dmz,6,DNS,accept,18,891,2565,1,Network.Service,43,notice,allow,India,Intrusion,Ignored
2023-04-08,16:39:28,NTN-FW-C-01,FG100F22186,warning,73.27.194.41,1130,wan1,10.30.0.47,21,core,6,FTP,accept,12,964,2812,1,Network.Service,20,warning,allow,India,Malware,Logged
2023-04-08,16:49:44,NTN-FW-C-01,FG100F22186,warning,191.225.0.229,53014,wan1,10.30.0.2,53,core,6,DNS,accept,12,414,1308,1,Network.Service,10,warning,allow,India,Intrusion,Logged
2023-04-08,20:59:13,NTN-FW-B-01,FG100F19947,alert,192.88.79.139,0,wan1,10.20.0.67,0,app,1,PING,accept,3,669,3533,1,Network.Service,64,alert,allow,India,Intrusion,Logged
2023-04-08,23:54:02,NTN-FW-B-01,FG100F19947,notice,218.103.191.219,41074,wan1,10.20.0.28,8443,app,6,HTTPS-ALT,accept,3,813,1037,1,Network.Service,43,notice,allow,India,Malware,Ignored
2023-04-09,04:10:01,NTN-FW-A-01,FG100F63397,warning,163.68.177.197,22235,wan1,10.10.0.74,53,dmz,6,DNS,accept,12,1383,3868,2,Network.Service,29,warning,allow,India,DDoS,Ignored
2023-04-09,04:48:33,NTN-FW-C-01,FG100F22186,warning,44.119.34.166,0,wan1,10.30.0.103,0,core,1,PING,deny,12,1223,0,2,unscanned,96,warning,block,India,DDoS,Blocked
2023-04-09,10:15:46,NTN-FW-B-01,FG100F19947,warning,204.200.162.116,44723,wan1,10.20.0.105,990,app,6,FTPS,accept,7,918,1273,1,Network.Service,86,warning,allow,India,Intrusion,Ignored
2023-04-09,12:11:53,NTN-FW-B-01,FG100F19947,notice,22.101.218.108,29737,wan1,10.20.0.96,443,app,6,HTTPS,deny,7,75,0,1,unscanned,12,notice,block,India,Intrusion,Blocked
2023-04-09,13:00:32,NTN-FW-B-01,FG100F19947,notice,101.196.241.5,9803,wan1,10.20.0.15,8080,app,6,HTTP-ALT,accept,21,793,3108,1,Network.Service,18,notice,allow,India,DDoS,Ignored
2023-04-09,13:55:41,NTN-FW-B-01,FG100F19947,warning,118.174.130.114,0,wan1,10.20.0.46,0,app,1,PING,accept,7,222,81,1,Network.Service,80,warning,allow,India,Intrusion,Logged
2023-04-09,19:48:40,NTN-FW-A-01,FG100F63397,warning,78.163.215.253,51807,wan1,10.10.0.14,8080,dmz,6,HTTP-ALT,deny,12,406,0,1,unscanned,87,warning,block,India,DDoS,Blocked
2023-04-10,00:50:00,NTN-FW-B-01,FG100F19947,alert,98.138.187.203,9672,wan1,10.20.0.8,53,app,6,DNS,accept,12,1307,1407,2,Network.Service,27,alert,allow,India,DDoS,Logged
2023-04-10,04:12:43,NTN-FW-B-01,FG100F19947,notice,113.137.142.203,35558,wan1,10.20.0.10,53,app,6,DNS,accept,12,1257,1862,2,Network.Service,73,notice,allow,India,DDoS,Logged
2023-04-10,07:10:59,NTN-FW-A-01,FG100F63397,alert,135.123.0.18,61614,wan1,10.10.0.24,21,dmz,17,FTP,accept,7,87,2869,1,Network.Service,5,alert,allow,India,DDoS,Logged
2023-04-10,11:05:43,NTN-FW-A-01,FG100F63397,warning,221.152.251.231,0,wan1,10.10.0.77,0,dmz,1,PING,accept,18,841,839,1,Network.Service,47,warning,allow,India,Intrusion,Logged
2023-04-10,13:30:52,NTN-FW-C-01,FG100F22186,alert,66.195.3.43,4419,wan1,10.30.0.61,53,core,6,DNS,deny,21,1454,0,2,unscanned,73,alert,block,India,Malware,Blocked
2023-04-10,14:15:39,NTN-FW-C-01,FG100F22186,alert,125.141.195.32,1760,wan1,10.30.0.84,990,core,6,FTPS,deny,12,256,0,1,unscanned,19,alert,block,India,Malware,Blocked
2023-04-10,15:02:05,NTN-FW-C-01,FG100F22186,warning,129.233.120.92,9198,wan1,10.30.0.68,8080,core,17,HTTP-ALT,accept,18,578,3801,1,Network.Service,96,warning,allow,India,DDoS,Ignored
2023-04-10,15:57:35,NTN-FW-B-01,FG100F19947,warning,111.189.207.112,21858,wan1,10.20.0.47,53,app,6,DNS,accept,18,618,115,1,Network.Service,49,warning,allow,India,Malware,Logged
2023-04-10,20:11:07,NTN-FW-B-01,FG100F19947,alert,70.17.107.103,44507,wan1,10.20.0.120,80,app,6,HTTP,accept,7,1383,2450,2,Network.Service,17,alert,allow,India,Intrusion,Ignored
2023-04-10,20:51:25,NTN-FW-A-01,FG100F63397,notice,213.214.141.168,41014,wan1,10.10.0.62,2121,dmz,6,FTP,accept,3,542,3121,1,Network.Service,8,notice,allow,India,DDoS,Ignored
2023-04-10,21:52:40,NTN-FW-C-01,FG100F22186,warning,195.153.18.98,0,wan1,10.30.0.119,0,core,1,PING,deny,18,967,0,1,unscanned,13,warning,block,India,Intrusion,Blocked
2023-04-10,22:07:10,NTN-FW-A-01,FG100F63397,alert,94.118.156.23,47034,wan1,10.10.0.34,53,dmz,17,DNS,accept,3,462,1015,1,Network.Service,23,alert,allow,India,Intrusion,Ignored
2023-04-10,22:23:52,NTN-FW-A-01,FG100F63397,warning,75.138.184.150,60863,wan1,10.10.0.115,53,dmz,6,DNS,accept,12,1483,166,2,Network.Service,95,warning,allow,India,Malware,Logged
2023-04-10,22:53:18,NTN-FW-C-01,FG100F22186,warning,126.230.177.171,24270,wan1,10.30.0.127,8080,core,6,HTTP-ALT,accept,21,681,1685,1,Network.Service,70,warning,allow,India,Intrusion,Ignored
2023-04-10,23:23:40,NTN-FW-C-01,FG100F22186,notice,195.71.146.166,0,wan1,10.30.0.37,0,core,1,PING,accept,12,1137,1384,1,Network.Service,31,notice,allow,India,Intrusion,Ignored
2023-04-10,23:33:42,NTN-FW-B-01,FG100F19947,notice,185.214.19.188,25038,wan1,10.20.0.114,53,app,6,DNS,accept,3,1479,1634,2,Network.Service,21,notice,allow,India,Malware,Ignored
2023-04-11,01:00:25,NTN-FW-A-01,FG100F63397,alert,215.215.98.132,23180,wan1,10.10.0.27,21,dmz,17,FTP,accept,7,821,2365,1,Network.Service,75,alert,allow,India,DDoS,Ignored
2023-04-11,02:15:38,NTN-FW-C-01,FG100F22186,alert,170.58.19.21,0,wan1,10.30.0.121,0,core,1,PING,accept,7,745,3050,1,Network.Service,23,alert,allow,India,Intrusion,Logged
2023-04-11,02:17:46,NTN-FW-C-01,FG100F22186,alert,219.47.94.102,0,wan1,10.30.0.3,0,core,1,PING,accept,21,1165,3106,1,Network.Service,44,alert,allow,India,Intrusion,Ignored
2023-04-11,05:39:49,NTN-FW-C-01,FG100F22186,alert,166.155.67.202,0,wan1,10.30.0.64,0,core,1,PING,accept,18,1114,774,1,Network.Service,89,alert,allow,India,DDoS,Logged
2023-04-11,07:09:59,NTN-FW-B-01,FG100F19947,warning,37.248.50.141,40347,wan1,10.20.0.102,53,app,17,DNS,accept,21,346,593,1,Network.Service,93,warning,allow,India,Malware,Ignored
2023-04-11,07:42:03,NTN-FW-C-01,FG100F22186,warning,94.145.221.6,40553,wan1,10.30.0.27,53,core,6,DNS,accept,3,1173,3804,1,Network.Service,28,warning,allow,India,DDoS,Logged
2023-04-11,08:55:27,NTN-FW-C-01,FG100F22186,warning,86.62.28.183,49833,wan1,10.30.0.43,2121,core,17,FTP,deny,12,139,0,1,unscanned,1,warning,block,India,Intrusion,Blocked
2023-04-11,16:33:01,NTN-FW-B-01,FG100F19947,warning,199.141.84.76,0,wan1,10.20.0.105,0,app,1,PING,accept,21,350,3371,1,Network.Service,6,warning,allow,India,Intrusion,Ignored
2023-04-11,20:19:50,NTN-FW-C-01,FG100F22186,alert,211.187.7.15,44257,wan1,10.30.0.109,53,core,6,DNS,accept,3,968,769,1,Network.Service,54,alert,allow,India,Intrusion,Ignored
2023-04-11,21:12:34,NTN-FW-B-01,FG100F19947,alert,217.34.26.241,34863,wan1,10.20.0.6,990,app,6,FTPS,accept,18,1044,3471,1,Network.Service,5,alert,allow,India,DDoS,Ignored
2023-04-11,22:26:26,NTN-FW-A-01,FG100F63397,alert,102.51.100.211,53606,wan1,10.10.0.121,8443,dmz,6,HTTPS-ALT,accept,7,492,592,1,Network.Service,47,alert,allow,India,DDoS,Ignored
2023-04-12,01:06:33,NTN-FW-A-01,FG100F63397,notice,2.68.239.24,30420,wan1,10.10.0.111,2121,dmz,6,FTP,accept,18,334,685,1,Network.Service,98,notice,allow,India,DDoS,Ignored
2023-04-12,03:46:21,NTN-FW-A-01,FG100F63397,notice,130.51.132.229,12395,wan1,10.10.0.6,53,dmz,17,DNS,deny,3,223,0,1,unscanned,91,notice,block,India,DDoS,Blocked
2023-04-12,04:02:12,NTN-FW-B-01,FG100F19947,alert,161.29.32.27,27440,wan1,10.20.0.11,990,app,17,FTPS,deny,7,551,0,1,unscanned,71,alert,block,India,DDoS,Blocked
2023-04-12,05:08:21,NTN-FW-A-01,FG100F63397,notice,148.55.164.56,53994,wan1,10.10.0.85,2121,dmz,6,FTP,deny,7,630,0,1,unscanned,95,notice,block,India,DDoS,Blocked
2023-04-12,05:12:39,NTN-FW-B-01,FG100F19947,alert,58.114.17.51,63178,wan1,10.20.0.114,8080,app,17,HTTP-ALT,accept,7,1210,1585,2,Network.Service,97,alert,allow,India,Intrusion,Logged
2023-04-12,05:40:35,NTN-FW-B-01,FG100F19947,alert,78.74.141.62,13666,wan1,10.20.0.69,53,app,17,DNS,accept,21,1012,3531,1,Network.Service,17,alert,allow,India,Intrusion,Ignored
2023-04-12,06:46:13,NTN-FW-B-01,FG100F19947,alert,55.150.105.195,20759,wan1,10.20.0.80,53,app,6,DNS,accept,21,272,2876,1,Network.Service,39,alert,allow,India,Malware,Logged
2023-04-12,07:30:59,NTN-FW-A-01,FG100F63397,alert,156.82.68.105,22934,wan1,10.10.0.17,53,dmz,6,DNS,deny,12,1153,0,1,unscanned,54,alert,block,India,DDoS,Blocked
2023-04-12,10:56:18,NTN-FW-A-01,FG100F63397,alert,41.33.71.46,35142,wan1,10.10.0.49,8080,dmz,17,HTTP-ALT,accept,12,79,3187,1,Network.Service,39,alert,allow,India,Intrusion,Ignored
2023-04-12,11:37:38,NTN-FW-A-01,FG100F63397,warning,193.191.28.206,0,wan1,10.10.0.40,0,dmz,1,PING,accept,12,542,355,1,Network.Service,91,warning,allow,India,Malware,Logged
2023-04-12,14:55:11,NTN-FW-A-01,FG100F63397,warning,104.219.185.54,48299,wan1,10.10.0.83,53,dmz,6,DNS,accept,18,1327,1551,2,Network.Service,51,warning,allow,India,Malware,Ignored
2023-04-12,15:00:40,NTN-FW-C-01,FG100F22186,alert,96.127.50.119,17001,wan1,10.30.0.86,80,core,6,HTTP,accept,7,305,3707,1,Network.Service,70,alert,allow,India,Intrusion,Ignored
2023-04-12,18:10:25,NTN-FW-C-01,FG100F22186,alert,80.108.50.86,42049,wan1,10.30.0.97,990,core,6,FTPS,accept,3,1345,3862,2,Network.Service,31,alert,allow,India,Malware,Logged
2023-04-12,18:14:22,NTN-FW-C-01,FG100F22186,notice,208.6.196.150,9254,wan1,10.30.0.72,53,core,6,DNS,accept,21,1208,2193,2,Network.Service,3,notice,allow,India,Malware,Ignored
2023-04-12,21:00:54,NTN-FW-C-01,FG100F22186,notice,172.12.33.0,0,wan1,10.30.0.51,0,core,1,PING,accept,3,1312,325,2,Network.Service,64,notice,allow,India,Malware,Ignored
2023-04-12,22:12:33,NTN-FW-A-01,FG100F63397,notice,70.56.128.100,0,wan1,10.10.0.43,0,dmz,1,PING,deny,7,817,0,1,unscanned,73,notice,block,India,Malware,Blocked
2023-04-12,23:58:21,NTN-FW-C-01,FG100F22186,alert,109.232.103.41,0,wan1,10.30.0.54,0,core,1,PING,deny,21,302,0,1,unscanned,62,alert,block,India,DDoS,Blocked
2023-04-13,01:28:55,NTN-FW-B-01,FG100F19947,notice,51.206.200.88,0,wan1,10.20.0.31,0,app,1,PING,accept,12,423,874,1,Network.Service,0,notice,allow,India,DDoS,Logged
2023-04-13,02:07:58,NTN-FW-B-01,FG100F19947,alert,113.89.74.28,0,wan1,10.20.0.129,0,app,1,PING,accept,18,1433,2040,2,Network.Service,69,alert,allow,India,DDoS,Ignored
2023-04-13,05:07:54,NTN-FW-B-01,FG100F19947,warning,148.240.163.187,7720,wan1,10.20.0.135,21,app,17,FTP,deny,18,1131,0,1,unscanned,13,warning,block,India,Intrusion,Blocked
2023-04-13,05:11:06,NTN-FW-C-01,FG100F22186,alert,123.28.135.254,49412,wan1,10.30.0.55,2121,core,17,FTP,accept,3,1289,1036,2,Network.Service,82,alert,allow,India,Intrusion,Logged
2023-04-13,06:37:00,NTN-FW-C-01,FG100F22186,warning,72.238.10.191,45820,wan1,10.30.0.3,2121,core,6,FTP,accept,18,1437,3633,2,Network.Service,21,warning,allow,India,Intrusion,Logged
2023-04-13,07:14:28,NTN-FW-B-01,FG100F19947,warning,153.67.217.5,0,wan1,10.20.0.16,0,app,1,PING,accept,7,1082,2432,1,Network.Service,37,warning,allow,India,DDoS,Ignored
2023-04-13,07:43:31,NTN-FW-C-01,FG100F22186,alert,179.176.66.27,38813,wan1,10.30.0.66,2121,core,17,FTP,accept,18,1159,3531,1,Network.Service,84,alert,allow,India,Malware,Logged
2023-04-13,08:25:26,NTN-FW-A-01,FG100F63397,warning,140.188.107.175,5998,wan1,10.10.0.123,53,dmz,6,DNS,deny,21,1142,0,1,unscanned,43,warning,block,India,DDoS,Blocked
2023-04-13,08:56:13,NTN-FW-B-01,FG100F19947,warning,194.41.200.168,56434,wan1,10.20.0.11,2121,app,17,FTP,deny,21,865,0,1,unscanned,68,warning,block,India,DDoS,Blocked
2023-04-13,10:02:01,NTN-FW-C-01,FG100F22186,notice,52.59.143.72,45741,wan1,10.30.0.53,53,core,17,DNS,accept,18,767,2143,1,Network.Service,75,notice,allow,India,DDoS,Ignored
2023-04-13,11:50:07,NTN-FW-C-01,FG100F22186,warning,216.142.190.3,0,wan1,10.30.0.34,0,core,1,PING,accept,18,1075,1396,1,Network.Service,62,warning,allow,India,DDoS,Ignored
2023-04-13,12:25:03,NTN-FW-B-01,FG100F19947,warning,10.244.183.155,0,wan1,10.20.0.107,0,app,1,PING,accept,21,854,3753,1,Network.Service,65,warning,allow,India,DDoS,Ignored
2023-04-13,14:57:35,NTN-FW-C-01,FG100F22186,warning,175.40.79.37,0,wan1,10.30.0.15,0,core,1,PING,accept,21,1304,2261,2,Network.Service,87,warning,allow,India,Malware,Logged
2023-04-13,19:36:44,NTN-FW-B-01,FG100F19947,warning,166.81.190.234,0,wan1,10.20.0.16,0,app,1,PING,accept,18,191,3480,1,Network.Service,37,warning,allow,India,DDoS,Ignored
2023-04-13,19:44:59,NTN-FW-A-01,FG100F63397,alert,209.54.169.18,15169,wan1,10.10.0.110,443,dmz,17,HTTPS,accept,21,1126,2155,1,Network.Service,80,alert,allow,India,Intrusion,Ignored
2023-04-13,19:45:44,NTN-FW-C-01,FG100F22186,alert,203.190.138.4,26549,wan1,10.30.0.19,53,core,6,DNS,accept,18,903,1124,1,Network.Service,77,alert,allow,India,Malware,Logged
2023-04-13,20:48:58,NTN-FW-C-01,FG100F22186,alert,99.44.128.148,0,wan1,10.30.0.133,0,core,1,PING,deny,12,346,0,1,unscanned,83,alert,block,India,DDoS,Blocked
2023-04-13,22:22:44,NTN-FW-A-01,FG100F63397,notice,191.182.36.32,39124,wan1,10.10.0.63,990,dmz,6,FTPS,accept,12,916,1208,1,Network.Service,76,notice,allow,India,DDoS,Ignored
2023-04-13,23:35:29,NTN-FW-A-01,FG100F63397,alert,197.240.123.135,24141,wan1,10.10.0.79,80,dmz,17,HTTP,accept,7,1359,2947,2,Network.Service,22,alert,allow,India,DDoS,Logged
2023-04-13,23:42:43,NTN-FW-C-01,FG100F22186,notice,173.185.28.173,0,wan1,10.30.0.12,0,core,1,PING,accept,7,681,1427,1,Network.Service,75,notice,allow,India,Intrusion,Ignored
2023-04-14,00:23:54,NTN-FW-C-01,FG100F22186,notice,103.107.130.174,0,wan1,10.30.0.59,0,core,1,PING,accept,3,1428,1249,2,Network.Service,1,notice,allow,India,Malware,Ignored
2023-04-14,02:56:56,NTN-FW-C-01,FG100F22186,alert,118.177.180.238,59056,wan1,10.30.0.73,53,core,6,DNS,deny,21,1194,0,1,unscanned,44,alert,block,India,Malware,Blocked
2023-04-14,04:39:49,NTN-FW-A-01,FG100F63397,notice,15.233.71.168,9727,wan1,10.10.0.52,990,dmz,17,FTPS,accept,21,328,489,1,Network.Service,3,notice,allow,India,Malware,Logged
2023-04-14,05:24:40,NTN-FW-B-01,FG100F19947,alert,220.170.179.203,39753,wan1,10.20.0.21,21,app,6,FTP,accept,3,718,3399,1,Network.Service,19,alert,allow,India,DDoS,Ignored
2023-04-14,06:00:38,NTN-FW-C-01,FG100F22186,alert,204.6.120.47,29534,wan1,10.30.0.133,53,core,17,DNS,deny,21,709,0,1,unscanned,38,alert,block,India,Intrusion,Blocked
2023-04-14,09:25:51,NTN-FW-B-01,FG100F19947,notice,193.16.146.95,0,wan1,10.20.0.15,0,app,1,PING,deny,12,1292,0,2,unscanned,35,notice,block,India,Malware,Blocked
2023-04-14,13:24:18,NTN-FW-B-01,FG100F19947,notice,209.161.68.43,0,wan1,10.20.0.15,0,app,1,PING,deny,18,421,0,1,unscanned,73,notice,block,India,DDoS,Blocked
2023-04-14,16:28:30,NTN-FW-C-01,FG100F22186,warning,174.44.201.147,2909,wan1,10.30.0.19,443,core,17,HTTPS,accept,3,1452,54,2,Network.Service,30,warning,allow,India,Intrusion,Ignored
